,year,q,relative_price,area_and_rooms
10419,2021.0,Q4,"2,780.7",5-4.5 (נתניה - 7400)
10420,2017.0,Q1,"2,692.8",6-5.5 (נתניה - 7400)
10421,2017.0,Q2,"2,535.0",6-5.5 (נתניה - 7400)
10422,2017.0,Q3,"3,107.1",6-5.5 (נתניה - 7400)
10423,2017.0,Q4,"3,339.5",6-5.5 (נתניה - 7400)
10424,2018.0,Q1,"2,807.5",6-5.5 (נתניה - 7400)
10425,2018.0,Q2,"2,229.2",6-5.5 (נתניה - 7400)
10426,2018.0,Q3,"2,244.6",6-5.5 (נתניה - 7400)
10427,2018.0,Q4,"1,995.7",6-5.5 (נתניה - 7400)
10428,2019.0,Q1,"2,501.7",6-5.5 (נתניה - 7400)
10429,2019.0,Q2,"2,239.3",6-5.5 (נתניה - 7400)
10430,2019.0,Q3,"2,414.6",6-5.5 (נתניה - 7400)
10431,2019.0,Q4,"2,403.9",6-5.5 (נתניה - 7400)
10432,2020.0,Q1,"2,117.9",6-5.5 (נתניה - 7400)
10433,2020.0,Q2,"1,916.0",6-5.5 (נתניה - 7400)
10434,2020.0,Q3,"2,054.6",6-5.5 (נתניה - 7400)
10435,2020.0,Q4,"1,963.2",6-5.5 (נתניה - 7400)
10436,2021.0,Q1,"2,603.1",6-5.5 (נתניה - 7400)
10437,2021.0,Q2,"3,307.6",6-5.5 (נתניה - 7400)
10438,2021.0,Q3,"5,356.5",6-5.5 (נתניה - 7400)
10439,2021.0,Q4,"3,322.0",6-5.5 (נתניה - 7400)
10440,2017.0,Q1,"1,734.6",פתח תקוה  - 7900
10441,2017.0,Q2,"1,710.9",פתח תקוה  - 7900
10442,2017.0,Q3,"1,705.4",פתח תקוה  - 7900
10443,2017.0,Q4,"1,748.4",פתח תקוה  - 7900
10444,2018.0,Q1,"1,737.2",פתח תקוה  - 7900
10445,2018.0,Q2,"1,765.6",פתח תקוה  - 7900
10446,2018.0,Q3,"1,768.0",פתח תקוה  - 7900
10447,2018.0,Q4,"1,729.3",פתח תקוה  - 7900
10448,2019.0,Q1,"1,752.8",פתח תקוה  - 7900
10449,2019.0,Q2,"1,808.3",פתח תקוה  - 7900
10450,2019.0,Q3,"1,756.3",פתח תקוה  - 7900
10451,2019.0,Q4,"1,802.3",פתח תקוה  - 7900
10452,2020.0,Q1,"1,755.8",פתח תקוה  - 7900
10453,2020.0,Q2,"1,839.8",פתח תקוה  - 7900
10454,2020.0,Q3,"1,765.1",פתח תקוה  - 7900
10455,2020.0,Q4,"1,837.6",פתח תקוה  - 7900
10456,2021.0,Q1,"1,852.6",פתח תקוה  - 7900
10457,2021.0,Q2,"1,788.0",פתח תקוה  - 7900
10458,2021.0,Q3,"1,817.8",פתח תקוה  - 7900
10459,2021.0,Q4,"1,877.9",פתח תקוה  - 7900
10460,2017.0,Q1,884.8,1-2 (פתח תקוה  - 7900)
10461,2017.0,Q2,993.3,1-2 (פתח תקוה  - 7900)
10462,2017.0,Q3,"1,039.4",1-2 (פתח תקוה  - 7900)
10463,2017.0,Q4,"1,019.1",1-2 (פתח תקוה  - 7900)
10464,2018.0,Q1,968.6,1-2 (פתח תקוה  - 7900)
10465,2018.0,Q2,976.8,1-2 (פתח תקוה  - 7900)
10466,2018.0,Q3,970.0,1-2 (פתח תקוה  - 7900)
10467,2018.0,Q4,957.8,1-2 (פתח תקוה  - 7900)
10468,2019.0,Q1,924.3,1-2 (פתח תקוה  - 7900)
10469,2019.0,Q2,"1,015.9",1-2 (פתח תקוה  - 7900)
10470,2019.0,Q3,996.5,1-2 (פתח תקוה  - 7900)
10471,2019.0,Q4,987.3,1-2 (פתח תקוה  - 7900)
10472,2020.0,Q1,"1,086.5",1-2 (פתח תקוה  - 7900)
10473,2020.0,Q2,"1,061.6",1-2 (פתח תקוה  - 7900)
10474,2020.0,Q3,"1,005.2",1-2 (פתח תקוה  - 7900)
10475,2020.0,Q4,"1,021.9",1-2 (פתח תקוה  - 7900)
10476,2021.0,Q1,"1,119.5",1-2 (פתח תקוה  - 7900)
10477,2021.0,Q2,"1,122.2",1-2 (פתח תקוה  - 7900)
10478,2021.0,Q3,"1,129.3",1-2 (פתח תקוה  - 7900)
10479,2021.0,Q4,"1,215.2",1-2 (פתח תקוה  - 7900)
10480,2017.0,Q1,"1,246.9",3-2.5 (פתח תקוה  - 7900)
10481,2017.0,Q2,"1,249.3",3-2.5 (פתח תקוה  - 7900)
10482,2017.0,Q3,"1,280.3",3-2.5 (פתח תקוה  - 7900)
10483,2017.0,Q4,"1,247.2",3-2.5 (פתח תקוה  - 7900)
10484,2018.0,Q1,"1,240.0",3-2.5 (פתח תקוה  - 7900)
10485,2018.0,Q2,"1,242.5",3-2.5 (פתח תקוה  - 7900)
10486,2018.0,Q3,"1,239.4",3-2.5 (פתח תקוה  - 7900)
10487,2018.0,Q4,"1,237.6",3-2.5 (פתח תקוה  - 7900)
10488,2019.0,Q1,"1,291.9",3-2.5 (פתח תקוה  - 7900)
10489,2019.0,Q2,"1,266.4",3-2.5 (פתח תקוה  - 7900)
10490,2019.0,Q3,"1,266.8",3-2.5 (פתח תקוה  - 7900)
10491,2019.0,Q4,"1,295.2",3-2.5 (פתח תקוה  - 7900)
10492,2020.0,Q1,"1,288.3",3-2.5 (פתח תקוה  - 7900)
10493,2020.0,Q2,"1,304.3",3-2.5 (פתח תקוה  - 7900)
10494,2020.0,Q3,"1,369.7",3-2.5 (פתח תקוה  - 7900)
10495,2020.0,Q4,"1,363.9",3-2.5 (פתח תקוה  - 7900)
10496,2021.0,Q1,"1,371.0",3-2.5 (פתח תקוה  - 7900)
10497,2021.0,Q2,"1,322.6",3-2.5 (פתח תקוה  - 7900)
10498,2021.0,Q3,"1,411.8",3-2.5 (פתח תקוה  - 7900)
10499,2021.0,Q4,"1,450.5",3-2.5 (פתח תקוה  - 7900)
10500,2017.0,Q1,"1,683.6",4-3.5 (פתח תקוה  - 7900)
10501,2017.0,Q2,"1,673.1",4-3.5 (פתח תקוה  - 7900)
10502,2017.0,Q3,"1,677.6",4-3.5 (פתח תקוה  - 7900)
10503,2017.0,Q4,"1,697.4",4-3.5 (פתח תקוה  - 7900)
10504,2018.0,Q1,"1,674.1",4-3.5 (פתח תקוה  - 7900)
10505,2018.0,Q2,"1,759.6",4-3.5 (פתח תקוה  - 7900)
10506,2018.0,Q3,"1,643.1",4-3.5 (פתח תקוה  - 7900)
10507,2018.0,Q4,"1,667.7",4-3.5 (פתח תקוה  - 7900)
10508,2019.0,Q1,"1,640.4",4-3.5 (פתח תקוה  - 7900)
10509,2019.0,Q2,"1,755.2",4-3.5 (פתח תקוה  - 7900)
10510,2019.0,Q3,"1,741.2",4-3.5 (פתח תקוה  - 7900)
10511,2019.0,Q4,"1,728.7",4-3.5 (פתח תקוה  - 7900)
10512,2020.0,Q1,"1,752.2",4-3.5 (פתח תקוה  - 7900)
10513,2020.0,Q2,"1,776.2",4-3.5 (פתח תקוה  - 7900)
10514,2020.0,Q3,"1,711.9",4-3.5 (פתח תקוה  - 7900)
10515,2020.0,Q4,"1,769.8",4-3.5 (פתח תקוה  - 7900)
10516,2021.0,Q1,"1,804.4",4-3.5 (פתח תקוה  - 7900)
10517,2021.0,Q2,"1,817.0",4-3.5 (פתח תקוה  - 7900)
10518,2021.0,Q3,"1,805.8",4-3.5 (פתח תקוה  - 7900)
10519,2021.0,Q4,"1,878.3",4-3.5 (פתח תקוה  - 7900)
10520,2017.0,Q1,"2,238.4",5-4.5 (פתח תקוה  - 7900)
10521,2017.0,Q2,"2,122.1",5-4.5 (פתח תקוה  - 7900)
10522,2017.0,Q3,"2,191.1",5-4.5 (פתח תקוה  - 7900)
10523,2017.0,Q4,"2,185.5",5-4.5 (פתח תקוה  - 7900)
10524,2018.0,Q1,"2,215.3",5-4.5 (פתח תקוה  - 7900)
10525,2018.0,Q2,"2,195.8",5-4.5 (פתח תקוה  - 7900)
10526,2018.0,Q3,"2,173.5",5-4.5 (פתח תקוה  - 7900)
10527,2018.0,Q4,"2,214.4",5-4.5 (פתח תקוה  - 7900)
10528,2019.0,Q1,"2,204.4",5-4.5 (פתח תקוה  - 7900)
10529,2019.0,Q2,"2,227.7",5-4.5 (פתח תקוה  - 7900)
10530,2019.0,Q3,"2,141.7",5-4.5 (פתח תקוה  - 7900)
10531,2019.0,Q4,"2,293.3",5-4.5 (פתח תקוה  - 7900)
10532,2020.0,Q1,"2,194.1",5-4.5 (פתח תקוה  - 7900)
10533,2020.0,Q2,"2,298.3",5-4.5 (פתח תקוה  - 7900)
10534,2020.0,Q3,"2,193.9",5-4.5 (פתח תקוה  - 7900)
10535,2020.0,Q4,"2,330.2",5-4.5 (פתח תקוה  - 7900)
10536,2021.0,Q1,"2,363.3",5-4.5 (פתח תקוה  - 7900)
10537,2021.0,Q2,"2,351.7",5-4.5 (פתח תקוה  - 7900)
10538,2021.0,Q3,"2,452.3",5-4.5 (פתח תקוה  - 7900)
10539,2021.0,Q4,"2,461.8",5-4.5 (פתח תקוה  - 7900)
10540,2017.0,Q1,"2,683.3",6-5.5 (פתח תקוה  - 7900)
10541,2017.0,Q2,"2,888.5",6-5.5 (פתח תקוה  - 7900)
10542,2017.0,Q3,"2,765.5",6-5.5 (פתח תקוה  - 7900)
10543,2017.0,Q4,"2,959.9",6-5.5 (פתח תקוה  - 7900)
10544,2018.0,Q1,"2,766.1",6-5.5 (פתח תקוה  - 7900)
10545,2018.0,Q2,"2,905.2",6-5.5 (פתח תקוה  - 7900)
10546,2018.0,Q3,"2,740.6",6-5.5 (פתח תקוה  - 7900)
10547,2018.0,Q4,"2,707.9",6-5.5 (פתח תקוה  - 7900)
10548,2019.0,Q1,"2,709.6",6-5.5 (פתח תקוה  - 7900)
10549,2019.0,Q2,"2,701.7",6-5.5 (פתח תקוה  - 7900)
10550,2019.0,Q3,"2,674.9",6-5.5 (פתח תקוה  - 7900)
10551,2019.0,Q4,"2,688.1",6-5.5 (פתח תקוה  - 7900)
10552,2020.0,Q1,"2,766.7",6-5.5 (פתח תקוה  - 7900)
10553,2020.0,Q2,"2,793.6",6-5.5 (פתח תקוה  - 7900)
10554,2020.0,Q3,"2,808.0",6-5.5 (פתח תקוה  - 7900)
10555,2020.0,Q4,"2,837.7",6-5.5 (פתח תקוה  - 7900)
10556,2021.0,Q1,"2,984.0",6-5.5 (פתח תקוה  - 7900)
10557,2021.0,Q2,"2,936.5",6-5.5 (פתח תקוה  - 7900)
10558,2021.0,Q3,"3,070.4",6-5.5 (פתח תקוה  - 7900)
10559,2021.0,Q4,"3,252.5",6-5.5 (פתח תקוה  - 7900)
10560,2017.0,Q1,"1,808.6",ראשון לציון - 8300
10561,2017.0,Q2,"1,724.1",ראשון לציון - 8300
10562,2017.0,Q3,"1,721.9",ראשון לציון - 8300
10563,2017.0,Q4,"1,937.9",ראשון לציון - 8300
10564,2018.0,Q1,"1,848.4",ראשון לציון - 8300
10565,2018.0,Q2,"1,677.6",ראשון לציון - 8300
10566,2018.0,Q3,"1,727.9",ראשון לציון - 8300
10567,2018.0,Q4,"1,833.3",ראשון לציון - 8300
10568,2019.0,Q1,"1,756.8",ראשון לציון - 8300
10569,2019.0,Q2,"1,650.1",ראשון לציון - 8300
10570,2019.0,Q3,"1,645.2",ראשון לציון - 8300
10571,2019.0,Q4,"1,779.9",ראשון לציון - 8300
10572,2020.0,Q1,"1,840.1",ראשון לציון - 8300
10573,2020.0,Q2,"1,714.7",ראשון לציון - 8300
10574,2020.0,Q3,"1,871.5",ראשון לציון - 8300
10575,2020.0,Q4,"1,995.3",ראשון לציון - 8300
10576,2021.0,Q1,"2,041.7",ראשון לציון - 8300
10577,2021.0,Q2,"1,985.0",ראשון לציון - 8300
10578,2021.0,Q3,"2,055.2",ראשון לציון - 8300
10579,2021.0,Q4,"2,104.3",ראשון לציון - 8300
10580,2017.0,Q1,992.4,1-2 (ראשון לציון - 8300)
10581,2017.0,Q2,"1,215.7",1-2 (ראשון לציון - 8300)
10582,2017.0,Q3,"1,006.3",1-2 (ראשון לציון - 8300)
10583,2017.0,Q4,-,1-2 (ראשון לציון - 8300)
10584,2018.0,Q1,"1,218.1",1-2 (ראשון לציון - 8300)
10585,2018.0,Q2,"1,104.2",1-2 (ראשון לציון - 8300)
10586,2018.0,Q3,"1,102.1",1-2 (ראשון לציון - 8300)
10587,2018.0,Q4,"1,038.8",1-2 (ראשון לציון - 8300)
10588,2019.0,Q1,977.0,1-2 (ראשון לציון - 8300)
10589,2019.0,Q2,"1,030.1",1-2 (ראשון לציון - 8300)
10590,2019.0,Q3,"1,069.0",1-2 (ראשון לציון - 8300)
10591,2019.0,Q4,-,1-2 (ראשון לציון - 8300)
10592,2020.0,Q1,977.9,1-2 (ראשון לציון - 8300)
10593,2020.0,Q2,"1,173.6",1-2 (ראשון לציון - 8300)
10594,2020.0,Q3,"1,104.0",1-2 (ראשון לציון - 8300)
10595,2020.0,Q4,"1,165.7",1-2 (ראשון לציון - 8300)
10596,2021.0,Q1,"1,077.9",1-2 (ראשון לציון - 8300)
10597,2021.0,Q2,"1,273.3",1-2 (ראשון לציון - 8300)
10598,2021.0,Q3,"1,431.0",1-2 (ראשון לציון - 8300)
10599,2021.0,Q4,"1,129.5",1-2 (ראשון לציון - 8300)
10600,2017.0,Q1,"1,392.5",3-2.5 (ראשון לציון - 8300)
10601,2017.0,Q2,"1,275.4",3-2.5 (ראשון לציון - 8300)
10602,2017.0,Q3,"1,278.9",3-2.5 (ראשון לציון - 8300)
10603,2017.0,Q4,"1,399.9",3-2.5 (ראשון לציון - 8300)
10604,2018.0,Q1,"1,397.8",3-2.5 (ראשון לציון - 8300)
10605,2018.0,Q2,"1,227.5",3-2.5 (ראשון לציון - 8300)
10606,2018.0,Q3,"1,337.1",3-2.5 (ראשון לציון - 8300)
10607,2018.0,Q4,"1,420.1",3-2.5 (ראשון לציון - 8300)
10608,2019.0,Q1,"1,332.4",3-2.5 (ראשון לציון - 8300)
10609,2019.0,Q2,"1,197.1",3-2.5 (ראשון לציון - 8300)
10610,2019.0,Q3,"1,207.3",3-2.5 (ראשון לציון - 8300)
10611,2019.0,Q4,"1,281.9",3-2.5 (ראשון לציון - 8300)
10612,2020.0,Q1,"1,326.8",3-2.5 (ראשון לציון - 8300)
10613,2020.0,Q2,"1,271.1",3-2.5 (ראשון לציון - 8300)
10614,2020.0,Q3,"1,370.5",3-2.5 (ראשון לציון - 8300)
10615,2020.0,Q4,"1,509.7",3-2.5 (ראשון לציון - 8300)
10616,2021.0,Q1,"1,509.6",3-2.5 (ראשון לציון - 8300)
10617,2021.0,Q2,"1,513.7",3-2.5 (ראשון לציון - 8300)
10618,2021.0,Q3,"1,581.1",3-2.5 (ראשון לציון - 8300)
10619,2021.0,Q4,"1,494.5",3-2.5 (ראשון לציון - 8300)
10620,2017.0,Q1,"1,725.7",4-3.5 (ראשון לציון - 8300)
10621,2017.0,Q2,"1,735.4",4-3.5 (ראשון לציון - 8300)
10622,2017.0,Q3,"1,675.9",4-3.5 (ראשון לציון - 8300)
10623,2017.0,Q4,"1,867.8",4-3.5 (ראשון לציון - 8300)
10624,2018.0,Q1,"1,842.2",4-3.5 (ראשון לציון - 8300)
10625,2018.0,Q2,"1,659.9",4-3.5 (ראשון לציון - 8300)
10626,2018.0,Q3,"1,657.8",4-3.5 (ראשון לציון - 8300)
10627,2018.0,Q4,"1,782.2",4-3.5 (ראשון לציון - 8300)
10628,2019.0,Q1,"1,730.7",4-3.5 (ראשון לציון - 8300)
10629,2019.0,Q2,"1,763.6",4-3.5 (ראשון לציון - 8300)
10630,2019.0,Q3,"1,723.0",4-3.5 (ראשון לציון - 8300)
10631,2019.0,Q4,"1,754.8",4-3.5 (ראשון לציון - 8300)
10632,2020.0,Q1,"1,789.6",4-3.5 (ראשון לציון - 8300)
10633,2020.0,Q2,"1,714.3",4-3.5 (ראשון לציון - 8300)
10634,2020.0,Q3,"1,827.2",4-3.5 (ראשון לציון - 8300)
10635,2020.0,Q4,"1,895.9",4-3.5 (ראשון לציון - 8300)
10636,2021.0,Q1,"1,930.5",4-3.5 (ראשון לציון - 8300)
10637,2021.0,Q2,"1,945.3",4-3.5 (ראשון לציון - 8300)
10638,2021.0,Q3,"1,977.6",4-3.5 (ראשון לציון - 8300)
10639,2021.0,Q4,"2,083.9",4-3.5 (ראשון לציון - 8300)
10640,2017.0,Q1,"2,341.1",5-4.5 (ראשון לציון - 8300)
10641,2017.0,Q2,"2,116.4",5-4.5 (ראשון לציון - 8300)
10642,2017.0,Q3,"2,102.8",5-4.5 (ראשון לציון - 8300)
10643,2017.0,Q4,"2,496.7",5-4.5 (ראשון לציון - 8300)
10644,2018.0,Q1,"2,306.3",5-4.5 (ראשון לציון - 8300)
10645,2018.0,Q2,"2,103.9",5-4.5 (ראשון לציון - 8300)
10646,2018.0,Q3,"2,410.4",5-4.5 (ראשון לציון - 8300)
10647,2018.0,Q4,"2,383.2",5-4.5 (ראשון לציון - 8300)
10648,2019.0,Q1,"2,157.3",5-4.5 (ראשון לציון - 8300)
10649,2019.0,Q2,"1,997.3",5-4.5 (ראשון לציון - 8300)
10650,2019.0,Q3,"1,899.5",5-4.5 (ראשון לציון - 8300)
10651,2019.0,Q4,"2,096.4",5-4.5 (ראשון לציון - 8300)
10652,2020.0,Q1,"2,324.4",5-4.5 (ראשון לציון - 8300)
10653,2020.0,Q2,"2,077.5",5-4.5 (ראשון לציון - 8300)
10654,2020.0,Q3,"2,314.6",5-4.5 (ראשון לציון - 8300)
10655,2020.0,Q4,"2,608.1",5-4.5 (ראשון לציון - 8300)
10656,2021.0,Q1,"2,654.2",5-4.5 (ראשון לציון - 8300)
10657,2021.0,Q2,"2,665.1",5-4.5 (ראשון לציון - 8300)
10658,2021.0,Q3,"2,675.2",5-4.5 (ראשון לציון - 8300)
10659,2021.0,Q4,"2,864.4",5-4.5 (ראשון לציון - 8300)
10660,2017.0,Q1,"2,893.1",6-5.5 (ראשון לציון - 8300)
10661,2017.0,Q2,"2,724.1",6-5.5 (ראשון לציון - 8300)
10662,2017.0,Q3,"3,126.7",6-5.5 (ראשון לציון - 8300)
10663,2017.0,Q4,"2,735.5",6-5.5 (ראשון לציון - 8300)
10664,2018.0,Q1,"2,518.2",6-5.5 (ראשון לציון - 8300)
10665,2018.0,Q2,"2,905.7",6-5.5 (ראשון לציון - 8300)
10666,2018.0,Q3,"2,861.9",6-5.5 (ראשון לציון - 8300)
10667,2018.0,Q4,"2,673.2",6-5.5 (ראשון לציון - 8300)
10668,2019.0,Q1,"2,999.4",6-5.5 (ראשון לציון - 8300)
10669,2019.0,Q2,"2,942.0",6-5.5 (ראשון לציון - 8300)
10670,2019.0,Q3,"2,953.9",6-5.5 (ראשון לציון - 8300)
10671,2019.0,Q4,"2,603.8",6-5.5 (ראשון לציון - 8300)
10672,2020.0,Q1,"2,236.6",6-5.5 (ראשון לציון - 8300)
10673,2020.0,Q2,"2,318.0",6-5.5 (ראשון לציון - 8300)
10674,2020.0,Q3,"2,406.0",6-5.5 (ראשון לציון - 8300)
10675,2020.0,Q4,"2,583.5",6-5.5 (ראשון לציון - 8300)
10676,2021.0,Q1,"2,846.7",6-5.5 (ראשון לציון - 8300)
10677,2021.0,Q2,"3,027.1",6-5.5 (ראשון לציון - 8300)
10678,2021.0,Q3,"2,848.8",6-5.5 (ראשון לציון - 8300)
10679,2021.0,Q4,"2,441.7",6-5.5 (ראשון לציון - 8300)
10680,2017.0,Q1,"1,646.6",רחובות - 8400
10681,2017.0,Q2,"1,662.5",רחובות - 8400
10682,2017.0,Q3,"1,610.7",רחובות - 8400
10683,2017.0,Q4,"1,669.4",רחובות - 8400
10684,2018.0,Q1,"1,674.7",רחובות - 8400
10685,2018.0,Q2,"1,692.2",רחובות - 8400
10686,2018.0,Q3,"1,686.3",רחובות - 8400
10687,2018.0,Q4,"1,679.3",רחובות - 8400
10688,2019.0,Q1,"1,748.0",רחובות - 8400
10689,2019.0,Q2,"1,750.3",רחובות - 8400
10690,2019.0,Q3,"1,741.3",רחובות - 8400
10691,2019.0,Q4,"1,717.0",רחובות - 8400
10692,2020.0,Q1,"1,797.2",רחובות - 8400
10693,2020.0,Q2,"1,829.3",רחובות - 8400
10694,2020.0,Q3,"1,883.0",רחובות - 8400
10695,2020.0,Q4,"1,912.1",רחובות - 8400
10696,2021.0,Q1,"1,866.7",רחובות - 8400
10697,2021.0,Q2,"1,904.1",רחובות - 8400
10698,2021.0,Q3,"1,973.2",רחובות - 8400
10699,2021.0,Q4,"2,039.6",רחובות - 8400
10700,2017.0,Q1,862.6,1-2 (רחובות - 8400)
10701,2017.0,Q2,875.3,1-2 (רחובות - 8400)
10702,2017.0,Q3,"1,035.2",1-2 (רחובות - 8400)
10703,2017.0,Q4,"1,202.0",1-2 (רחובות - 8400)
10704,2018.0,Q1,"1,054.2",1-2 (רחובות - 8400)
10705,2018.0,Q2,"1,058.3",1-2 (רחובות - 8400)
10706,2018.0,Q3,982.9,1-2 (רחובות - 8400)
10707,2018.0,Q4,"1,037.9",1-2 (רחובות - 8400)
10708,2019.0,Q1,991.1,1-2 (רחובות - 8400)
10709,2019.0,Q2,877.0,1-2 (רחובות - 8400)
10710,2019.0,Q3,"1,071.3",1-2 (רחובות - 8400)
10711,2019.0,Q4,927.9,1-2 (רחובות - 8400)
10712,2020.0,Q1,"1,227.1",1-2 (רחובות - 8400)
10713,2020.0,Q2,-,1-2 (רחובות - 8400)
10714,2020.0,Q3,"1,063.8",1-2 (רחובות - 8400)
10715,2020.0,Q4,-,1-2 (רחובות - 8400)
10716,2021.0,Q1,"1,007.5",1-2 (רחובות - 8400)
10717,2021.0,Q2,-,1-2 (רחובות - 8400)
10718,2021.0,Q3,"1,011.7",1-2 (רחובות - 8400)
10719,2021.0,Q4,"1,133.1",1-2 (רחובות - 8400)
10720,2017.0,Q1,"1,175.4",3-2.5 (רחובות - 8400)
10721,2017.0,Q2,"1,229.9",3-2.5 (רחובות - 8400)
10722,2017.0,Q3,"1,272.6",3-2.5 (רחובות - 8400)
10723,2017.0,Q4,"1,305.9",3-2.5 (רחובות - 8400)
10724,2018.0,Q1,"1,319.4",3-2.5 (רחובות - 8400)
10725,2018.0,Q2,"1,302.8",3-2.5 (רחובות - 8400)
10726,2018.0,Q3,"1,310.5",3-2.5 (רחובות - 8400)
10727,2018.0,Q4,"1,250.9",3-2.5 (רחובות - 8400)
10728,2019.0,Q1,"1,321.2",3-2.5 (רחובות - 8400)
10729,2019.0,Q2,"1,304.2",3-2.5 (רחובות - 8400)
10730,2019.0,Q3,"1,295.4",3-2.5 (רחובות - 8400)
10731,2019.0,Q4,"1,367.3",3-2.5 (רחובות - 8400)
10732,2020.0,Q1,"1,393.4",3-2.5 (רחובות - 8400)
10733,2020.0,Q2,"1,390.1",3-2.5 (רחובות - 8400)
10734,2020.0,Q3,"1,420.4",3-2.5 (רחובות - 8400)
10735,2020.0,Q4,"1,400.6",3-2.5 (רחובות - 8400)
10736,2021.0,Q1,"1,411.1",3-2.5 (רחובות - 8400)
10737,2021.0,Q2,"1,372.0",3-2.5 (רחובות - 8400)
10738,2021.0,Q3,"1,436.9",3-2.5 (רחובות - 8400)
10739,2021.0,Q4,"1,532.0",3-2.5 (רחובות - 8400)
10740,2017.0,Q1,"1,631.7",4-3.5 (רחובות - 8400)
10741,2017.0,Q2,"1,653.5",4-3.5 (רחובות - 8400)
10742,2017.0,Q3,"1,568.8",4-3.5 (רחובות - 8400)
10743,2017.0,Q4,"1,613.7",4-3.5 (רחובות - 8400)
10744,2018.0,Q1,"1,657.1",4-3.5 (רחובות - 8400)
10745,2018.0,Q2,"1,683.7",4-3.5 (רחובות - 8400)
10746,2018.0,Q3,"1,670.3",4-3.5 (רחובות - 8400)
10747,2018.0,Q4,"1,607.6",4-3.5 (רחובות - 8400)
10748,2019.0,Q1,"1,688.0",4-3.5 (רחובות - 8400)
10749,2019.0,Q2,"1,672.8",4-3.5 (רחובות - 8400)
10750,2019.0,Q3,"1,702.5",4-3.5 (רחובות - 8400)
10751,2019.0,Q4,"1,705.6",4-3.5 (רחובות - 8400)
10752,2020.0,Q1,"1,702.3",4-3.5 (רחובות - 8400)
10753,2020.0,Q2,"1,760.3",4-3.5 (רחובות - 8400)
10754,2020.0,Q3,"1,759.4",4-3.5 (רחובות - 8400)
10755,2020.0,Q4,"1,788.2",4-3.5 (רחובות - 8400)
10756,2021.0,Q1,"1,799.9",4-3.5 (רחובות - 8400)
10757,2021.0,Q2,"1,880.3",4-3.5 (רחובות - 8400)
10758,2021.0,Q3,"1,909.6",4-3.5 (רחובות - 8400)
10759,2021.0,Q4,"1,952.7",4-3.5 (רחובות - 8400)
10760,2017.0,Q1,"1,998.7",5-4.5 (רחובות - 8400)
10761,2017.0,Q2,"2,020.0",5-4.5 (רחובות - 8400)
10762,2017.0,Q3,"2,121.4",5-4.5 (רחובות - 8400)
10763,2017.0,Q4,"2,086.8",5-4.5 (רחובות - 8400)
10764,2018.0,Q1,"2,058.3",5-4.5 (רחובות - 8400)
10765,2018.0,Q2,"2,190.6",5-4.5 (רחובות - 8400)
10766,2018.0,Q3,"2,124.1",5-4.5 (רחובות - 8400)
10767,2018.0,Q4,"2,131.2",5-4.5 (רחובות - 8400)
10768,2019.0,Q1,"2,140.8",5-4.5 (רחובות - 8400)
10769,2019.0,Q2,"2,149.3",5-4.5 (רחובות - 8400)
10770,2019.0,Q3,"2,064.7",5-4.5 (רחובות - 8400)
10771,2019.0,Q4,"2,067.8",5-4.5 (רחובות - 8400)
10772,2020.0,Q1,"2,177.5",5-4.5 (רחובות - 8400)
10773,2020.0,Q2,"2,162.0",5-4.5 (רחובות - 8400)
10774,2020.0,Q3,"2,177.7",5-4.5 (רחובות - 8400)
10775,2020.0,Q4,"2,317.6",5-4.5 (רחובות - 8400)
10776,2021.0,Q1,"2,196.1",5-4.5 (רחובות - 8400)
10777,2021.0,Q2,"2,398.7",5-4.5 (רחובות - 8400)
10778,2021.0,Q3,"2,437.2",5-4.5 (רחובות - 8400)
10779,2021.0,Q4,"2,533.8",5-4.5 (רחובות - 8400)
10780,2017.0,Q1,"2,348.9",6-5.5 (רחובות - 8400)
10781,2017.0,Q2,"2,426.5",6-5.5 (רחובות - 8400)
10782,2017.0,Q3,"2,400.0",6-5.5 (רחובות - 8400)
10783,2017.0,Q4,"2,562.8",6-5.5 (רחובות - 8400)
10784,2018.0,Q1,"2,664.7",6-5.5 (רחובות - 8400)
10785,2018.0,Q2,"2,544.2",6-5.5 (רחובות - 8400)
10786,2018.0,Q3,"2,510.2",6-5.5 (רחובות - 8400)
10787,2018.0,Q4,"2,615.7",6-5.5 (רחובות - 8400)
10788,2019.0,Q1,"2,860.3",6-5.5 (רחובות - 8400)
10789,2019.0,Q2,"2,506.7",6-5.5 (רחובות - 8400)
10790,2019.0,Q3,"2,663.8",6-5.5 (רחובות - 8400)
10791,2019.0,Q4,"2,323.9",6-5.5 (רחובות - 8400)
10792,2020.0,Q1,"2,642.0",6-5.5 (רחובות - 8400)
10793,2020.0,Q2,"2,725.0",6-5.5 (רחובות - 8400)
10794,2020.0,Q3,"3,048.5",6-5.5 (רחובות - 8400)
10795,2020.0,Q4,"2,929.7",6-5.5 (רחובות - 8400)
10796,2021.0,Q1,"3,241.8",6-5.5 (רחובות - 8400)
10797,2021.0,Q2,"3,265.4",6-5.5 (רחובות - 8400)
10798,2021.0,Q3,"3,396.9",6-5.5 (רחובות - 8400)
10799,2021.0,Q4,"3,277.6",6-5.5 (רחובות - 8400)
10800,2017.0,Q1,"2,068.1",רמת גן - 8600
10801,2017.0,Q2,"2,071.9",רמת גן - 8600
10802,2017.0,Q3,"2,047.0",רמת גן - 8600
